sortid,genelist,drdist,FC,pValues,pAdjusted
3093,SPIN3,7.84821368723583e-17,0.00745631749976025,0.931188215634294,0.999999999923338
3069,SP140,7.84700713665929e-17,0.007455171197616,0.931193492118866,0.999999999923338
2390,PLCD3,7.84180966958263e-17,0.00745023326316842,0.931216226344897,0.999999999923338
858,DDTL,7.83952181775462e-17,0.00744805965394958,0.93122623603694,0.999999999923338
1319,GNS,7.82215576633846e-17,0.00743156076665671,0.931302263119622,0.999999999923338
2144,NPIPB5,7.80499663338964e-17,0.00741525846547255,0.93137746788463,0.999999999923338
1341,GPRIN3,7.80089608368435e-17,0.0074113626744372,0.931395452031732,0.999999999923338
2832,SCAI,7.78739285640639e-17,0.00739853372330662,0.931454708024833,0.999999999923338
3321,TLR7,7.74888540644956e-17,0.00736194912145624,0.931623974461045,0.999999999923338
3234,TATDN3,7.74160658879363e-17,0.0073550337675135,0.931656017390987,0.999999999923338
3187,STXBP4,7.71832289567632e-17,0.00733291273266808,0.931758619281431,0.999999999923338
134,AGO3,7.69872660146443e-17,0.00731429496851365,0.931845093163439,0.999999999923338
2257,PAFAH1B1,7.68326176249253e-17,0.00729960235767856,0.931913414190231,0.999999999923338
2613,RBL2,7.67312060959519e-17,0.00728996759761346,0.931958253684276,0.999999999923338
3740,ZNF592,7.67025645873144e-17,0.00728724646653084,0.931970923040931,0.999999999923338
3415,TPM4,7.65739130954839e-17,0.00727502373142023,0.932027860473645,0.999999999923338
184,ALDOA,7.62240479380288e-17,0.00724178424788869,0.932182944800138,0.999999999923338
2577,RAB3IP,7.62034924855024e-17,0.00723983134514552,0.932192067530759,0.999999999923338
1681,KYNU,7.61826046887643e-17,0.00723784686752351,0.932201339028929,0.999999999923338
333,ATP6AP1,7.61757343135166e-17,0.00723719413683561,0.932204388872651,0.999999999923338
3361,TMEM50B,7.55917191637938e-17,0.00718170886904676,0.932464148668991,0.999999999923338
2785,RSKR,7.55805659271454e-17,0.0071806492384491,0.93246911925171,0.999999999923338
2508,PRR19,7.54466249001625e-17,0.00716792396282297,0.93252884066395,0.999999999923338
1667,KMT2A,7.54389820836246e-17,0.00716719784514868,0.932532250040438,0.999999999923338
63,AC127502.1,7.53266142163278e-17,0.00715652216111756,0.932582396204334,0.999999999923338
860,DDX21,7.53113603248605e-17,0.00715507294142988,0.932589206428499,0.999999999923338
3331,TMED5,7.4948352957369e-17,0.00712058486178991,0.932751479467783,0.999999999923338
1762,LRRC37A2,7.49303390245403e-17,0.00711887342007918,0.932759542426077,0.999999999923338
1200,FNBP1,7.49295942200508e-17,0.00711880265877005,0.932759875818352,0.999999999923338
621,CDS1,7.48031544914268e-17,0.00710679005566347,0.932816497468434,0.999999999923338
2726,RPL13A,7.48017160816791e-17,0.00710665339730781,0.932817141887523,0.999999999923338
2285,PCDHB1,7.47158371099093e-17,0.00709849433200215,0.932855627668972,0.999999999923338
1699,LCLAT1,7.47048412854688e-17,0.00709744965659617,0.932860556943327,0.999999999923338
1734,LLGL1,7.46223074749818e-17,0.0070896084035419,0.932897567365301,0.999999999923338
1766,LRRC49,7.45795111547451e-17,0.00708554247256419,0.932916766523074,0.999999999923338
1803,MACC1,7.45500519155969e-17,0.00708274365172235,0.932929985663119,0.999999999923338
2544,PTMA,7.45115553155882e-17,0.00707908622235351,0.932947264071227,0.999999999923338
1155,FBLIM1,7.43961530404824e-17,0.0070681222496882,0.932999086963812,0.999999999923338
600,CD96,7.42758825797742e-17,0.00705669576747683,0.933053139071585,0.999999999923338
944,DPP9,7.41803023772859e-17,0.00704761502165561,0.933096126287143,0.999999999923338
662,CGGBP1,7.368788243566e-17,0.0070008318990968,0.933318035547516,0.999999999923338
1538,IGSF6,7.34046541643337e-17,0.00697392335659176,0.933446010814923,0.999999999923338
242,APOBEC3D,7.3161139439537e-17,0.00695078786135283,0.933556240625158,0.999999999923338
554,CCNG1,7.30629384676886e-17,0.00694145812526171,0.933600744710893,0.999999999923338
1159,FBXL3,7.29963806154231e-17,0.00693513469297034,0.933630925451535,0.999999999923338
2715,ROM1,7.29181407093462e-17,0.00692770138898412,0.933666421155257,0.999999999923338
581,CD34,7.28950315143175e-17,0.00692550586396194,0.933676908950441,0.999999999923338
688,CLEC7A,7.28417436419362e-17,0.00692044316675215,0.933701099311785,0.999999999923338
1099,EZR,7.26889417673949e-17,0.00690592598696395,0.933770514119695,0.999999999923338
1562,INO80D,7.25560000279429e-17,0.00689329565020417,0.933830966654118,0.999999999923338
2716,RORA,7.23914260264865e-17,0.00687766004118577,0.933905880610359,0.999999999923338
2075,NEDD4,7.22598453787192e-17,0.0068651590170588,0.933965837718851,0.999999999923338
1722,LILRB4,7.22062795685334e-17,0.00686006991393555,0.933990261692693,0.999999999923338
1664,KLHL33,7.21700465704743e-17,0.00685662754159117,0.934006787734982,0.999999999923338
1932,MPPE1,7.20896947281114e-17,0.00684899358981278,0.934043451500169,0.999999999923338
1150,FARP2,7.20430654372878e-17,0.00684456350150192,0.93406473742654,0.999999999923338
3355,TMEM30A,7.19179303607173e-17,0.00683267484889319,0.9341218949689,0.999999999923338
372,BAZ1A,7.18619061805828e-17,0.00682735218450873,0.934147501176191,0.999999999923338
2179,NUCB2,7.18466031325919e-17,0.00682589829462905,0.934154497278729,0.999999999923338
1077,ERVK3-1,7.17222981505044e-17,0.00681408850643796,0.93421135367055,0.999999999923338
2068,NDUFB11,7.15409351234428e-17,0.00679685782992507,0.934294397148496,0.999999999923338
2319,PDXDC1,7.13572024848142e-17,0.00677940202477909,0.93437863377084,0.999999999923338
3649,ZBTB20,7.12602824840698e-17,0.00677019398934037,0.934423113052916,0.999999999923338
3347,TMEM198B,7.11939289668526e-17,0.00676388997021813,0.934453582089318,0.999999999923338
2311,PDIA4,7.11615630976278e-17,0.00676081500046434,0.934468449440106,0.999999999923338
1940,MRPL37,7.1116857200311e-17,0.00675656764714561,0.934488990815693,0.999999999923338
75,ACAA2,7.10724389775531e-17,0.00675234762479585,0.934509406449596,0.999999999923338
2683,RNASE6,7.08334382210594e-17,0.00672964098613745,0.934619367100243,0.999999999923338
1143,FAM98B,7.04105301666607e-17,0.00668946194855682,0.93481439932712,0.999999999923338
2748,RPL7A,7.00631826558763e-17,0.00665646165796366,0.93497502680073,0.999999999923338
2888,SERPINB6,6.97431691752448e-17,0.00662605827942579,0.935123369038645,0.999999999923338
154,AL031282.1,6.97398253194612e-17,0.00662574059120539,0.935124920889436,0.999999999923338
313,ATF7IP,6.97296237368575e-17,0.00662477137398062,0.935129655575654,0.999999999923338
1430,HIVEP2,6.96975850343718e-17,0.00662172748721181,0.935144527418442,0.999999999923338
1912,MLX,6.93947768336193e-17,0.00659295872305324,0.935285256331783,0.999999999923338
3354,TMEM262,6.93055393922825e-17,0.00658448058112197,0.935326788015158,0.999999999923338
2454,PPL,6.91953844880066e-17,0.00657401514308512,0.935378091955451,0.999999999923338
606,CDC42,6.91478370146155e-17,0.00656949782141111,0.93540024958615,0.999999999923338
1543,IKZF3,6.90768195410371e-17,0.00656275069585957,0.935433358772448,0.999999999923338
2494,PRKG2,6.90708339976671e-17,0.00656218203000064,0.935436150086196,0.999999999923338
188,ALPK1,6.90360305965012e-17,0.00655887547873297,0.935452382806575,0.999999999923338
3773,ZNF891,6.89982211017085e-17,0.00655528332886404,0.935470022273017,0.999999999923338
3214,SZT2,6.8763014029711e-17,0.00653293711510263,0.935579864122142,0.999999999923338
1236,GAB2,6.87277000405192e-17,0.00652958205462529,0.935596372093431,0.999999999923338
3612,WNK1,6.86124879378345e-17,0.00651863614958667,0.935650259152275,0.999999999923338
3453,TRIM5,6.85332199219833e-17,0.00651110516843202,0.935687360873652,0.999999999923338
1978,MTF1,6.84801362056646e-17,0.00650606186738655,0.935712219000791,0.999999999923338
241,APOBEC3C,6.81991923186012e-17,0.00647937035636197,0.935843941624898,0.999999999923338
1066,ERCC6L2,6.80841883436102e-17,0.00646844422481866,0.935897940846616,0.999999999923338
2302,PDE3B,6.80595086456322e-17,0.00646609949172071,0.935909534987482,0.999999999923338
913,DMXL2,6.79869985426047e-17,0.00645921055658643,0.935943611358813,0.999999999923338
853,DDAH2,6.77965377487993e-17,0.00644111553259162,0.936033206272409,0.999999999923338
1787,LTB4R2,6.77735919757603e-17,0.00643893553372978,0.936044008768202,0.999999999923338
3027,SMC5,6.77097388382992e-17,0.00643286906707585,0.936074079474775,0.999999999923338
2409,PLXNA3,6.76688424058317e-17,0.0064289836378911,0.936093346552211,0.999999999923338
1238,GABARAPL1,6.7256247405682e-17,0.0063897844080723,0.936288056519138,0.999999999923338
3709,ZNF333,6.71992623214458e-17,0.00638437045149889,0.936314995850775,0.999999999923338
1759,LRRC28,6.7198347709379e-17,0.00638428355735672,0.936315428321451,0.999999999923338
1861,MDM2,6.71814970111536e-17,0.00638268263055901,0.936323396637091,0.999999999923338
198,ANKDD1A,6.69664472353038e-17,0.00636225149207464,0.936425177284759,0.999999999923338
1117,FAM122C,6.69348218944025e-17,0.00635924687736617,0.936440159067788,0.999999999923338
3535,UCKL1,6.68550779938357e-17,0.00635167068404383,0.936477951740783,0.999999999923338
2633,RDH13,6.68226978220623e-17,0.00634859435545415,0.936493304006641,0.999999999923338
787,CTBS,6.68209413730289e-17,0.00634842748128142,0.936494136890977,0.999999999923338
2011,MX2,6.67315942023204e-17,0.00633993891434049,0.936536518651043,0.999999999923338
997,EIF1,6.67084957413187e-17,0.00633774440912124,0.936547480032001,0.999999999923338
2780,RRP12,6.64658019143701e-17,0.00631468690455936,0.936662766101676,0.999999999923338
3082,SPCS3,6.63879049203474e-17,0.00630728617946627,0.936699814148464,0.999999999923338
94,ACTA2,6.62400215206496e-17,0.00629323628703172,0.936770208168896,0.999999999923338
3791,ZYX,6.61478082163313e-17,0.00628447541860866,0.936814142682451,0.999999999923338
814,CXCR5,6.60877719845038e-17,0.00627877158301199,0.936842763173957,0.999999999923338
2029,NABP1,6.60505297491238e-17,0.00627523332650598,0.936860523878966,0.999999999923338
1836,MARCKS,6.60079345549626e-17,0.00627118650382395,0.936880843571242,0.999999999923338
90,ACSBG1,6.59862707375322e-17,0.00626912829914891,0.936891180650797,0.999999999923338
96,ACTG1,6.59366470375219e-17,0.00626441372233518,0.936914865469494,0.999999999923338
701,CLUAP1,6.5900431240266e-17,0.00626097298417987,0.936932156512587,0.999999999923338
831,CYSLTR1,6.57331461848496e-17,0.00624507980726271,0.937012088003428,0.999999999923338
1571,IPO7,6.56700128480957e-17,0.00623908172639467,0.937042280724345,0.999999999923338
3375,TNFAIP2,6.55665599645208e-17,0.00622925302426014,0.937091787348408,0.999999999923338
3441,TRGV2,6.53040429839593e-17,0.00620431219015252,0.937217589613639,0.999999999923338
1102,FABP4,6.52133035128557e-17,0.00619569134554671,0.937261132547623,0.999999999923338
1662,KLHL11,6.51603188234813e-17,0.00619065745271012,0.937286572280982,0.999999999923338
1795,LYNX1-SLURP2,6.51083665446528e-17,0.00618572164564346,0.937311526426173,0.999999999923338
1696,LAT2,6.49076826809332e-17,0.00616665536298852,0.937408014760473,0.999999999923338
3099,SPPL2A,6.48535936167416e-17,0.00616151654730447,0.937434046324307,0.999999999923338
1156,FBP1,6.47285284501653e-17,0.00614963453660349,0.937494278570161,0.999999999923338
68,AC139272.1,6.44347161656065e-17,0.00612172044345687,0.937636011336562,0.999999999923338
1854,MCM3AP,6.40926257602296e-17,0.00608921961234086,0.93780144335978,0.999999999923338
1484,HSPA14,6.38005748667637e-17,0.00606147286289504,0.937943028508405,0.999999999923338
150,AKR1B1,6.37013826539079e-17,0.00605204895241004,0.937991190654091,0.999999999923338
1718,LIG3,6.33751431949297e-17,0.00602105406511425,0.938149860796194,0.999999999923338
1353,GSDMD,6.32057817863151e-17,0.00600496362103153,0.938232393593358,0.999999999923338
2094,NFIA,6.30681846814992e-17,0.00599189099404351,0.938299529020712,0.999999999923338
3479,TSTD3,6.30524005950792e-17,0.00599039140235957,0.9383072349914,0.999999999923338
2877,SEPTIN6,6.30323097520765e-17,0.00598848264056695,0.938317044973373,0.999999999923338
3468,TSC2,6.29458827876357e-17,0.00598027151236513,0.938359263586048,0.999999999923338
2944,SLA2,6.28685960142845e-17,0.0059729287622362,0.938397042018484,0.999999999923338
3475,TSPAN31,6.27520162330687e-17,0.00596185291877119,0.938454071428387,0.999999999923338
1721,LILRB2,6.27160019089995e-17,0.00595843132188939,0.938471699969609,0.999999999923338
1414,HERC5,6.26621214492674e-17,0.00595331232499653,0.938498083260713,0.999999999923338
1380,H2BC19P,6.2555956035931e-17,0.0059432259147524,0.93855010199471,0.999999999923338
572,CD180,6.23683301111629e-17,0.00592540022190039,0.938642143298324,0.999999999923338
530,CCDC200,6.22993362893591e-17,0.00591884535653366,0.938676023749256,0.999999999923338
3359,TMEM41B,6.2258384112566e-17,0.00591495463127254,0.93869614285547,0.999999999923338
842,DCAF11,6.22455810080761e-17,0.00591373825241407,0.93870243416808,0.999999999923338
949,DRAM2,6.21650431755264e-17,0.00590608663034866,0.93874202455581,0.999999999923338
544,CCDC88A,6.2001995252984e-17,0.00589059600883143,0.938822253900341,0.999999999923338
3526,UBP1,6.17431187884237e-17,0.00586600104760968,0.938949854927762,0.999999999923338
476,CA5B,6.1710834193817e-17,0.0058629337994774,0.938965786962264,0.999999999923338
548,CCL3L3,6.16508112471069e-17,0.00585723122605397,0.938995418664314,0.999999999923338
1174,FCHSD2,6.15459836860429e-17,0.00584727192054616,0.939047204008405,0.999999999923338
2886,SERPINB1,6.15161354943858e-17,0.00584443614666616,0.939061957277787,0.999999999923338
528,CCDC18,6.14986042358246e-17,0.00584277056217506,0.939070624250875,0.999999999923338
217,ANXA1,6.14389003080338e-17,0.00583709829764033,0.939100149559381,0.999999999923338
3202,SYAP1,6.14133521963869e-17,0.00583467105955087,0.939112788243219,0.999999999923338
2034,NAIP,6.13613387317689e-17,0.0058297294394331,0.939138527545618,0.999999999923338
1848,MBNL1,6.09158403741724e-17,0.00578740417495585,0.939359437182174,0.999999999923338
3544,UNC45A,6.08428957433389e-17,0.00578047395683143,0.939395685609453,0.999999999923338
692,CLIP1,6.08009288162339e-17,0.00577648682363839,0.939416550168616,0.999999999923338
433,C10orf55,6.07028464049122e-17,0.00576716835157453,0.939465341739145,0.999999999923338
2078,NEK5,6.0682387290848e-17,0.00576522460161682,0.939475524220709,0.999999999923338
506,CASP1,6.06247079814649e-17,0.0057597446891034,0.939504240456121,0.999999999923338
13,ABCC10,6.06106350383533e-17,0.00575840766725132,0.939511248899883,0.999999999923338
3403,TOR1AIP1,6.04528862302715e-17,0.00574342049634669,0.939589865196808,0.999999999923338
3753,ZNF70,6.02613771134393e-17,0.00572522587479195,0.939685445180975,0.999999999923338
2937,SKA1,6.02331622922311e-17,0.00572254528181231,0.939699539774215,0.999999999923338
2985,SLC38A9,6.0086757489203e-17,0.00570863586575445,0.939772729035548,0.999999999923338
684,CKAP5,6.0069836474081e-17,0.00570702825839059,0.939781193802786,0.999999999923338
3483,TTC30B,5.96790657825485e-17,0.0056699024809617,0.939977012162798,0.999999999923338
2754,RPS13,5.95807513857375e-17,0.00566056196875555,0.940026379732408,0.999999999923338
1030,ELMOD3,5.9570478695617e-17,0.00565958599585054,0.940031540421597,0.999999999923338
2894,SETD2,5.95501745986003e-17,0.00565765697352857,0.940041741903053,0.999999999923338
1231,FXYD6,5.94352329123411e-17,0.00564673675982313,0.940099525590826,0.999999999923338
2728,RPL15,5.93406182454197e-17,0.00563774774621041,0.94014713261953,0.999999999923338
1338,GPR37L1,5.9297820850873e-17,0.00563368171316621,0.940168679415333,0.999999999923338
2999,SLC6A9,5.92341318518518e-17,0.00562763084074009,0.94020075878959,0.999999999923338
193,ANAPC13,5.90550902662526e-17,0.00561062071638454,0.94029103288076,0.999999999923338
1531,IGF2R,5.90282839236831e-17,0.00560807393810899,0.940304560674874,0.999999999923338
3259,TCF23,5.90176045573937e-17,0.00560705932830192,0.940309950866847,0.999999999923338
889,DGLUCY,5.89556463235612e-17,0.00560117288991492,0.940341232700541,0.999999999923338
3341,TMEM176B,5.89000917103182e-17,0.00559589483746345,0.940369295495222,0.999999999923338
1332,GPD2,5.88545434883198e-17,0.00559156745777803,0.940392313602944,0.999999999923338
1624,KCNE3,5.88454425475523e-17,0.00559070280874306,0.940396913899542,0.999999999923338
2779,RRNAD1,5.8643472445336e-17,0.00557151432499887,0.940499096918054,0.999999999923338
3275,TET2,5.85929059441696e-17,0.00556671017589471,0.940524707783281,0.999999999923338
1181,FGD2,5.85388550759111e-17,0.00556157498907469,0.940552095697695,0.999999999923338
381,BCAS3,5.85091611363758e-17,0.00555875387015749,0.940567147214595,0.999999999923338
1086,ETFDH,5.83376617884231e-17,0.00554246030782218,0.940654153512041,0.999999999923338
746,COX7B,5.83108868145401e-17,0.00553991650977749,0.94066774878669,0.999999999923338
3574,VGLL4,5.82649299862308e-17,0.00553555030981388,0.940691091168586,0.999999999923338
3327,TMC7,5.8167780395512e-17,0.00552632046182249,0.94074046585297,0.999999999923338
1170,FCGR2C,5.81574159404342e-17,0.00552533577064496,0.940745735863813,0.999999999923338
3471,TSEN54,5.81251509351827e-17,0.00552227038362985,0.940762144663413,0.999999999923338
3287,THADA,5.79435034937103e-17,0.00550501268588341,0.940854609482009,0.999999999923338
496,CAPRIN1,5.78437074677837e-17,0.00549553140919834,0.94090547113524,0.999999999923338
3297,THRA,5.77083823149705e-17,0.00548267463254456,0.940974510948104,0.999999999923338
